appId,ml_score,sampled_language,manual_label
o2androidyeni.o2.com.o2aratakipyeni,0.4622029708,tr,Y
com.mobile.neutron,0.5783653394,tr,Y
com.n2mobil.ats.v2,0.4718506154,tr,Y
com.fjsoft.myphoneexplorer.client,0.5352142328,tr,Y
com.sanatteknoloji.mygps,0.4564102035,tr,Y
com.capsa.my.family.locator,0.9995689128,tr,Y
family.tracker.my,0.996043123,tr,Y
com.filoturk,0.4286108944,tr,Y
com.mobilefence.family,0.9992685207,tr,Y
com.mmguardian.childapp,0.9934596029,tr,Y
com.extratakip.www.mitsuzi,0.4380719292,tr,Y
mobi.mifon,0.9947663314,tr,Y
com.yontemizleme.mobil,0.5153340727,tr,Y
tr.com.mobiliz.melikgazibel,0.4566897489,tr,Y
app.lifecircle,0.9462316668,tr,Y
com.life360.android.safetymapd,0.9996946545,tr,Y
com.ledsoft.androidledfilo,0.4905371187,tr,Y
com.kiddoware.kidsplace,0.6022858634,tr,Y
kz.sirius.kidssecurity,0.9980765121,tr,Y
com.keepers,0.9714547211,tr,Y
com.kms.free,0.5036554237,tr,Y
com.mcu.iVMS,0.490543808,tr,Y
com.techlogix.home.security.ip.webcam,0.5749247317,tr,Y
com.rcreations.ipcamviewer,0.5881854577,tr,Y
com.infotech.infomobilpro2,0.4823302656,tr,Y
com.creativelearning.secretcallrecorderlite,0.5833489002,tr,Y
com.VirtualMaze.gpsutils,0.8422817202,tr,Y
com.mendhak.gpslogger,0.6006605984,tr,Y
com.google.android.apps.kids.familylink,0.7933939787,tr,Y
com.hulahoop.android,0.4761030928,tr,Y
com.glympse.android.glympse,0.7677460202,tr,Y
com.loca.arac,0.4083977458,tr,Y
com.shabaglobal.ipfind,0.9287953898,tr,Y
com.privotech.donottouch,0.9998298928,tr,Y
com.fsp.android.phonetracker,0.9004084752,tr,Y
org.findmykids.app,0.9788297406,tr,Y
com.isharing.isharing,0.9999845115,tr,Y
net.cybrook.trackview,0.9755974692,tr,Y
com.wtrack_android,0.524749258,tr,Y
com.family.locator.familylocator.app.new.navigacijos.mb,0.9993680479,tr,Y
locator24.com.main,0.983032285,tr,Y
com.hak.familylocater,0.9999999696,tr,Y
com.ezviz,0.4923859322,tr,Y
com.eset.parental,0.5257971569,tr,Y
com.digitalsolutions.digitalcallrecorder,0.8671117771,tr,Y
com.controlchild.parentalcontrol,0.9612320884,tr,Y
com.bulgak.child,0.7664451882,tr,Y
com.bulutfilo,0.4238007335,tr,Y
es.naxo.look4family,0.9994070755,tr,Y
com.gooclient.eviews,0.7077252751,tr,Y
com.with.recordercalling,0.9972319805,tr,Y
com.accurasoftech.ascallrecorder,0.9992380134,tr,Y
com.lockscreen.recorder.callrecorder.pro,0.9979457377,tr,Y
com.nll.acr.license,0.4913511249,tr,Y
com.media.callrecorder.auto,0.8527368669,tr,Y
com.call.recorder.autocallrecord.app,0.9999839473,tr,Y
com.appscorner.callrecorde,0.9955283286,tr,Y
com.catalinagroup.callrecorder,0.9934434384,tr,Y
call.recorder.automatic.acr,0.9764425228,tr,Y
com.fragileheart.callrecorder,0.9864252304,tr,Y
com.hd.app.auto.callrecorder,0.9978863865,tr,Y
com.media.callrecorder,0.8609852287,tr,Y
com.killermobile.totalrecall,0.7958157596,tr,Y
com.terasistem.aramayon,0.6783871762,tr,Y
com.restore.sms.mms,0.5474365501,tr,Y
com.mmdevs.callrecorder,0.9998910412,tr,Y
com.call.callsrecordercaller,0.9984475273,tr,Y
com.bwf.automatic.call.recorder.auto.recording.app,0.9999966823,tr,Y
com.app.autocallrecorder,0.7537889947,tr,Y
arvento.main,0.4682021153,tr,Y
br.com.guardian,0.9998899794,tr,Y
com.ankatakip.takip,0.4895795207,tr,Y
com.teknopars.AlpemixPro,0.6402740423,tr,Y
tr.com.asmart.trackingsystem,0.4407595841,tr,Y
com.guncelsozler.kirginlikdrm,0.4632016551,tr,N
com.ld.free.wifipwd.recovery,0.4377141363,tr,N
com.necta.wifimouselite,0.4786175306,tr,N
com.roamingsoft.manager,0.4428540478,tr,N
us.whistle.phone.finder.smokers,0.510221587,tr,N
com.devsoft.android.WhistleToFindPhone,0.5998876814,tr,N
com.livideo.whatsweb.app,0.4631328094,tr,N
com.whatsweb.app,0.5441258644,tr,N
com.lsk.advancewebmail,0.4269009867,tr,N
com.gamma.voicerecorder,0.7807750341,tr,N
com.first75.voicerecorder2,0.4359401901,tr,N
vr.audio.voicerecorder,0.6352071639,tr,N
com.dumpgames.virtual.single.dad.simulator.happy.father,0.5290745631,tr,N
com.last.fighter.bodyguard.family.simulator,0.4759957502,tr,N
com.videorestore.recover,0.7034145999,tr,N
com.cuqqapps.damarsozler,0.4321874971,tr,N
com.hexamob.drivers,0.4029286176,tr,N
meannn.projects.updater,0.4298058782,tr,N
samsung.phone.s7edge.system,0.6333417828,tr,N
com.modoohut.dialer.theme.miui.dark,0.4359496788,tr,N
com.teamviewer.quicksupport.market,0.5020895534,tr,N
com.teamviewer.pilot,0.4512043765,tr,N
com.granita.caldavsync,0.4116912896,tr,N
com.strava,0.474649762,tr,N
com.bestlook.loveheart,0.4081951531,tr,N
de.srlabs.snoopsnitch,0.442934707,tr,N
com.jlo.smsringtones,0.4060571783,tr,N
com.smsbackup.contactsbackuprestore,0.5611654698,tr,N
com.healthappy.smsalert,0.5513325461,tr,N
com.gpsdragon.gpstoolkit,0.5045223741,tr,N
com.luckyxmobile.servermonitor,0.7519608597,tr,N
com.dswiss.securesafe.android,0.4577094674,tr,N
com.basari.motivasyonsirlari,0.4067515166,tr,N
com.VideoAppStore.BackgroundScreenRecorder,0.6455808788,tr,N
com.rayo.savecurrentlocation,0.6457772434,tr,N
xyz.cutetext.cardmaker.smssadness,0.4782864118,tr,N
com.anadol.facesozleri,0.4113634138,tr,N
com.abrar.contactrecoverypro,0.9655949713,tr,N
com.junaid.recoverallfilesnew,0.7888961197,tr,N
yhdgs.recoverdeletdcontacts.contactsrecoveryfree,0.6050130159,tr,N
com.moss.audiofilerestore,0.5412592986,tr,N
com.umac.recoveraudiofiles,0.4727858723,tr,N
com.ahmar.audiorecoverylite,0.4541423934,tr,N
com.abaantech.audiorecovrry,0.7286189167,tr,N
com.awal.audiorecoverypremium,0.5820947027,tr,N
com.Florahugs.filesrecover.recoveralldeletedfiles.recoverydeletedfiles,0.4716112173,tr,N
com.ilkrmshn.masal,0.4400929198,tr,N
com.qonshu.wqonshutr,0.4358584476,tr,N
com.kksal55.borc_ve_rizik_dualari,0.460353087,tr,N
com.kksal55.sikinti_dualari,0.4058666127,tr,N
com.ilkrmshn.resimlicuma,0.4504899419,tr,N
com.viano.application.resimli.cuma.mesajlari,0.433195824,tr,N
com.TelefonSakasi,0.6440483018,tr,N
com.nozzle.cpucooler.phonecoolermaster,0.760535554,tr,N
phone.cool.down,0.7922524328,tr,N
com.artpixelstudio.telefon.temizleyici,0.4720286999,tr,N
com.tuanhuy.DVRreset,0.4526409859,tr,N
com.dataviz.pwp.ui.android,0.6246508257,tr,N
password.saver.lite,0.414574948,tr,N
com.reneph.passwordsafe,0.446288536,tr,N
password.recovery.password.marinoza,0.4573522628,tr,N
co.ascendo.DataVaultPasswordManager,0.572157571,tr,N
com.callpod.android_apps.keeper,0.7766859948,tr,N
totaravia.passwordgenerator,0.5656135234,tr,N
com.optimizer.cleaner,0.8427312562,tr,N
com.elitcreative.biradim,0.4191740332,tr,N
com.avci_corp.cumamesajlari,0.4460460224,tr,N
com.neighbor.secret.family.escape.tinyneghb,0.4332308757,tr,N
com.beansprites.mypretendfairytaleFREE,0.5882132416,tr,N
new.Live_GpsMaps,0.8065588046,tr,N
com.location.test,0.4870687221,tr,N
com.freemium.android.apps.gps.coordinates,0.5843569375,tr,N
com.andromo.dev626560.app750334,0.4737097988,tr,N
com.ksoft.social.duplicator,0.4589597896,tr,N
com.banana.studio.sms,0.4279159185,tr,N
com.viano.manansoz.app,0.4327248177,tr,N
com.cuqqapps.motivasyonsozleri,0.4046490025,tr,N
com.gai.GPS.map.navigation,0.6869254863,tr,N
com.anadolu.romantik,0.433419913,tr,N
com.cuqqapps.askmesajlari,0.4197101306,tr,N
us.sevenupps.ClapToLock,0.4389233025,tr,N
com.ilkrmshn.cumamesaj,0.4101164955,tr,N
com.lalegul.lalegulfmtv,0.4005043121,tr,N
com.guncelsozler.lafsokanszlr,0.5058754704,tr,N
com.kocaman,0.5405695891,tr,N
com.PSVStudio.HippoBabyBall,0.4241677891,tr,N
com.ByGajiyev.kamilinsan,0.4203903412,tr,N
com.cuqqapps.cokilginc,0.4741096162,tr,N
com.triapps.gunaydinmesajlari,0.5257297321,tr,N
com.tileapps.birderdimvar,0.4716796172,tr,N
com.guncelsozler.agirszlr,0.4562480314,tr,N
com.vatan.sms,0.4698554061,tr,N
com.hld.screenmonitor,0.5469833892,tr,N
com.mtas.ela,0.4104668436,tr,N
com.gsmmodem,0.6164464163,tr,N
com.discipleskies.gpsreset,0.9489401334,tr,N
eu.basicairdata.graziano.gpslogger,0.7044508302,tr,N
com.silentlexx.gpslock,0.7678601804,tr,N
com.uygulamaevreni.gunaydiniyigeceler,0.4086582429,tr,N
com.hugsnhearts.girlfriends.guide.collection,0.4033907891,tr,N
com.ilkrmshn.cumamesajlari,0.4442429028,tr,N
com.cinarsoft.rceivesms,0.4000045026,tr,N
com.gregacucnik.fishingpoints,0.5709908059,tr,N
com.dragon.findmyplace,0.6241226899,tr,N
find.my.phone.by.clapping,0.9673017917,tr,N
whistlephonefinder.findphonebywhistle,0.9996283943,tr,N
com.lazycat.findphoneclap,0.4547465343,tr,N
com.mat.track.lost.phone.number.location.finder,0.5437396804,tr,N
com.address.bulbeni,0.8232947575,tr,N
club.sevgilibul.app,0.4060918798,tr,N
com.familywall,0.9977371644,tr,N
com.vicart.familytree.photoframe,0.6257414422,tr,N
com.dabdaagames.soyagaci,0.9746577225,tr,N
org.hola.gpslocation,0.4535380511,tr,N
com.gsmartstudio.fakegps,0.5158862767,tr,N
com.devil.mycontact,0.4470860936,tr,N
air.odd1apps.EscapeGamesHighSchool,0.427743323,tr,N
com.mobilingmaker.bayram,0.4222274948,tr,N
com.rainapp.ranmazanbayramiesajlari,0.4911793711,tr,N
tr.gov.egm.mobil,0.4076069391,tr,N
com.coolncoolapps.easyvideorecorder,0.9378410066,tr,N
net.oxdb.EasyMail,0.415381581,tr,N
com.thomasalva.easycontactsapp,0.5455088635,tr,N
com.gumrukveticaret.eihale,0.4805470866,tr,N
com.mobile.security.anti.theft.alarm.app,0.9997027791,tr,N
com.dont.touch.my.phone.prevent.anti.theft.app.free,0.9993160156,tr,N
com.smartapp.donottouch,0.9493131915,tr,N
com.dont.touch.my.phone.device.security.alert,0.9990984265,tr,N
com.findmymobile.lostphone.phonetracker,0.9998619688,tr,N
cc.wizz.android.deviceinfo,0.4202204021,tr,N
com.FastDel,0.6109223057,tr,N
com.ut.recover.contact,0.4609627915,tr,N
us.B3S.ClapToLock,0.6127105237,tr,N
us.BambooGames.ClapToLock,0.4230048288,tr,N
com.totalfreeapps.clapper,0.603568633,tr,N
com.booming.studio.clapto.find.phone,0.5493625745,tr,N
com.findmyphone.clapsound,0.4104308698,tr,N
com.clap.find.my.mobile.alarm.sound,0.4439479138,tr,N
com.devsoft.android.ClapClapToFindPhone,0.6334026351,tr,N
us.TopFun13.ClapToFindPhone2,0.5584087966,tr,N
com.devhamdo.claping.find,0.6269477491,tr,N
com.androdev.cocukilahileri,0.4314087461,tr,N
us.FunTiming.NumberLocator,0.4706885986,tr,N
com.adalet.cezadostkomut,0.4387861233,tr,N
com.idea.backup.calllogs,0.4432954929,tr,N
com.kodiconfig.intruderselfie,0.4986884794,tr,N
com.figengungor.ataturkunseskayitlari,0.514948799,tr,N
org.whiteglow.antinuisance,0.4458141589,tr,N
com.drweb,0.510810735,tr,N
com.coolncoolapps.easyvoicerecorder,0.7242985297,tr,N
com.abicir.addressbook,0.5799232495,tr,N
com.gilapps.smsshare2,0.6844071006,tr,N
com.dragankrstic.sms.poruke,0.4014813251,tr,N
io.android.textory,0.4087937156,tr,Y
com.ylimitapp.ylimitadmin,0.4851445222,th,Y
com.wstatapp,0.5421327062,th,Y
world.gps.tracker,0.5088207433,th,Y
com.webofcam,0.6794781193,th,Y
com.seeworld.gljdw,0.5518613829,th,Y
com.dartima.childonline,0.4133130757,th,Y
com.zzttz.whatsdog,0.4096746736,th,Y
com.watmobile.usage,0.5290095975,th,Y
com.watfamily.usage,0.5705227313,th,Y
com.thiravut_golf.vstarcam_c7824,0.4656190861,th,Y
com.userlog.elmassoft,0.5355018669,th,Y
com.trackimo.android.tracki,0.7465541192,th,Y
com.movile.tracker,0.6232872514,th,Y
com.a.b.studio.samsungtracker,0.7122145104,th,Y
com.ikonn.mobile,0.5970111665,th,Y
com.tracklostcellphone.findphone,0.999998306,th,Y
com.ilocatemobile.navigation,0.9999921836,th,Y
com.saferkid.parentapp,0.8985438906,th,Y
com.hash.ar.systemlog,0.4587881267,th,Y
app.cybrook.trackview,0.9755773443,th,Y
com.lanrensms.app,0.8674125873,th,Y
com.zegoggles.smssync,0.5887866287,th,Y
simpllekeyboard.main,0.7998574968,th,Y
com.sentry.parental,0.9120755325,th,Y
app.alpify,0.6975599072,th,Y
com.safe.minor,0.8984522772,th,Y
com.safelagoon.parenting,0.7675110194,th,Y
com.alexandershtanko.androidtelegrambot,0.59862683,th,Y
com.greenalp.realtimetracker2,0.8661594826,th,Y
com.app.realtimetracker,0.8121297581,th,Y
com.securellc.phone.tracker.caller,0.9449132135,th,Y
mg.locations.track5,0.9917034638,th,Y
com.pctattletale.androidviewer,0.8112717124,th,Y
com.calmean.control,0.9939002692,th,Y
com.kaspersky.safekids,0.8891417941,th,Y
com.symantec.familysafety,0.8509578786,th,Y
com.alterco.safewatch_kiddo,0.5561772027,th,Y
pl.effisoft.myfrap2,0.6669567997,th,Y
family.tracker.my,0.996043123,th,Y
com.phonesmschat.mobilesmschat,0.9278746302,th,Y
com.mobiletracker.mobileapp,0.9271064474,th,Y
com.wsandroid.suite,0.5345539666,th,Y
com.mmguardian.childapp,0.9934596029,th,Y
mobi.mifon,0.9947663314,th,Y
com.lostphone.tracker,0.9627930831,th,Y
com.find.your.phone.app,0.9999695895,th,Y
com.androidlost,0.8803117771,th,Y
us.FamilyTracking.FamilyLocator,0.8243666902,th,Y
com.ryunos.linkmap,0.4085319146,th,Y
com.life360.android.safetymapd,0.9996946545,th,Y
io.konum.mobile.android,0.754204985,th,Y
com.guerrillarocket.kidsmap,0.9079024817,th,Y
com.kiddoware.kidsplace,0.6022858634,th,Y
com.vinnet.kidproject,0.5367627479,th,Y
hk.ithkservice.kidlock,0.7629230432,th,Y
com.Stream.Studio.keystroke.keylogger,0.5729997592,th,Y
com.tracker.ipet,0.4916329656,th,Y
com.techlogix.home.security.ip.webcam,0.5749247317,th,Y
com.imoo.watch.global,0.7412462756,th,Y
nl.homewizard.android.cameras,0.4876132471,th,Y
com.creativelearning.secretcallrecorderlite,0.5833489002,th,Y
trackerplus.trackingalerts.net,0.4334690012,th,Y
com.VirtualMaze.gpsutils,0.8422817202,th,Y
com.fsp.android.c,0.4841043536,th,Y
apps.monitorplus.net,0.5216542139,th,Y
com.phonetrackerfree.findmyfamily.gpstracker,0.824875549,th,Y
pulvisapp.tk103_config,0.4841385635,th,Y
com.google.android.apps.kids.familylinkhelper,0.9320234205,th,Y
com.mysms.android.mirror,0.9587314451,th,Y
tej.flashkeylogger,0.4148534535,th,Y
com.getfindster.android.findsterduo,0.6544655398,th,Y
com.wonderapps.org.findphone,0.9996895937,th,Y
com.privotech.donottouch,0.9998298928,th,Y
find.my.cellphone,0.7996248447,th,Y
com.findmyphone.findmydevice,0.9999919356,th,Y
org.findmykids.app,0.9788297406,th,Y
com.mak.findip,0.7019986754,th,Y
com.isharing.isharing,0.9999845115,th,Y
com.mspy.lite,0.9942336096,th,Y
io.singulart.safe,0.9999999906,th,Y
net.cybrook.trackview,0.9755974692,th,Y
com.wokkalokka.wokkalokkanew,0.9389590629,th,Y
com.big8bits.fetchcam,0.4551059869,th,Y
io.familytime.dashboard,0.6304430648,th,Y
com.testlab.family360,0.9868273754,th,Y
com.position.familytracker,0.9790630417,th,Y
com.fibercode.familytracker,0.887549143,th,Y
com.family.locator.familylocator.app.new.navigacijos.mb,0.9993680479,th,Y
com.locategy.family,0.9999999838,th,Y
iplay.mobiletracker.location.livemap,0.9999837086,th,Y
locator24.com.main,0.983032285,th,Y
com.omrup.cell.tracker,0.9998240585,th,Y
net.familo.android,0.9997328035,th,Y
com.hak.familylocater,0.9999999696,th,Y
app.gpsme,0.9992873161,th,Y
com.eset.parental,0.5257971569,th,Y
com.wherecom.elarisafefamily,0.5920920049,th,Y
com.dropbox.android,0.4808715369,th,Y
com.bostondigital.devicetrackerplus,0.8701851521,th,Y
corcanoe.gps.tracker,0.9614242704,th,Y
net.kayisoft.familytracker,0.9977863361,th,Y
com.bluesoft.clonappmessenger,0.624873091,th,Y
es.naxo.look4family,0.9994070755,th,Y
app.childsafetytracker,0.988509973,th,Y
cell.phone.ip.location,0.9921736584,th,Y
com.huiyun.care.viewer.googleplay,0.7688017488,th,Y
com.topsoft.callrecorder,0.6108747189,th,Y
com.boldbeast.recorder,0.8403993927,th,Y
com.catalinagroup.callrecorder,0.9934434384,th,Y
com.callrecorderautomatic.acrcallrecording,0.9999926497,th,Y
call.recorder.automatic.acr,0.9764425228,th,Y
com.fragileheart.callrecorder,0.9864252304,th,Y
buzz.kidswatch.tracker,0.8869791916,th,Y
com.BenLin.BLIPCamera.Free,0.4021492295,th,Y
com.becloser,0.5412855326,th,Y
com.restore.sms.mms,0.5474365501,th,Y
com.ttxapps.drivesync,0.7436602994,th,Y
com.gearandroid.phoneleashfree,0.9180835373,th,Y
recordcall.automatic.nermo,0.5705360176,th,Y
com.analysis.wlogon,0.6370104463,th,Y
com.sand.airdroid,0.4949652041,th,Y
com.bangaliapps.messageworld,0.5243979204,th,N
com.inditex.ecommerce.zarahome.android,0.4206310028,th,N
us.Time4U.LocationHistory,0.4768673734,th,N
com.hf.findlostdevice,0.7137694781,th,N
xyz.app.sbca,0.4094801021,th,N
com.koebenapps.wiretapdetection,0.5153055645,th,N
com.pinflilloapps.wifipasswordproantihack,0.4311509812,th,N
com.wifikeyrecovery.wifiautoconnect.wifipasswordshow.wifiautomaticunlock.internetspeedtest,0.6490968167,th,N
com.mds.wifi.password.show.passwordshow.wifispeed.master.analyzer.recovery,0.5160711799,th,N
com.hak.tracking.myphone,0.6413510118,th,N
find.phone.location.whistle,0.4611227574,th,N
com.media.bestrecorder.audiorecorder,0.7660677508,th,N
com.flashlight.lite.gps.logger,0.8119804117,th,N
com.truelife.mobile.android.plookpanya,0.4069909319,th,N
com.vi.order.trackersms,0.5863006882,th,N
com.blank_paper.app.t_forwarder,0.4372289585,th,N
com.readyplanet.tcbs,0.4128726695,th,N
com.granita.caldavsync,0.4116912896,th,N
meramonkey.screenrecorder,0.4059993708,th,N
com.alarm.app.alarmkotlin,0.5098307356,th,N
com.rz.sound.noise.detector,0.4574875495,th,N
com.greenchills.superbackup,0.984984131,th,N
net.semysms,0.8059709285,th,N
com.zhaocw.woreplyen,0.5854030398,th,N
com.sound.voice.recording,0.6818556765,th,N
com.ubicoo.shutdown,0.5516434834,th,N
com.followme.location,0.9721707245,th,N
com.SeniorEasyPhone,0.4425760453,th,N
evansir.securenotepad,0.4079659547,th,N
net.drkappa.app.secretagent,0.4255108374,th,N
com.bzbs.royalcanin,0.4049175222,th,N
recoverynumber.restore,0.7002873548,th,N
com.dataapp.kidsalphabet,0.4991754307,th,N
com.receivesms.online,0.4298617473,th,N
com.techsv.tamlyvochong,0.8908198973,th,N
studio.slight.timertodo,0.4900299261,th,N
com.salimphone.numbertrackerlocation,0.5166823526,th,N
com.coolermaster.phonecooler.cpucooler,0.5902235174,th,N
com.speech,0.5234986219,th,N
com.mlinuxgada.passwordhasher,0.4714617933,th,N
an.password.locker,0.4157304797,th,N
com.smartwho.smartpassword,0.4261542463,th,N
password.cloud,0.4949740908,th,N
com.spinkeysoft.riddler,0.5959390009,th,N
uk.co.connorhd.passhash,0.476320856,th,N
com.nut.blehunter,0.5254579466,th,N
com.mysms.android.sms.plugin.location,0.8732951099,th,N
com.kaisquare.location,0.5988015291,th,N
com.thanksmister.iot.mqtt.alarmpanel,0.5901235113,th,N
com.appmaker.locationtracker,0.7096346478,th,N
com.futuretech.mobiletracker,0.4455259456,th,N
com.sendgroupsms.MobileInvestigationPRO,0.4710148244,th,N
com.Mobile.GPS.Location.Tracker.Locator.CallBlocker.Number.Phone.CallerID.Location.Routefinder,0.9864707387,th,N
com.globile.mycontactbackup,0.6597750617,th,N
com.app.LiveGPSTracker,0.9167846515,th,N
com.linecorp.lineoa,0.4132348339,th,N
com.tirapongboo.android.linecleaner,0.5381789949,th,N
lapastudio.lapaapp,0.6425438134,th,N
com.jonkjae.katahusbandlove,0.4611490799,th,N
snapapp.trackmymobile.findmyphone,0.9787385991,th,N
com.itgland.missyoupoemth,0.4833686502,th,N
com.obooks.to7faEn,0.5510253763,th,N
com.arasdev.cara_menggunakan_jam_imoo_anak,0.5162207758,th,N
com.midasensemble.hiddeneye,0.7141222708,th,N
com.todayfortomorrow.dumex,0.5009663683,th,N
com.bng.matrix.calc,0.4438037683,th,N
com.maps.voice.navigation.traffic.gps.location.route.driving.directions,0.4333124029,th,N
ru.perm.trubnikov.gps2sms,0.4725027935,th,N
com.peterhohsy.gpsloggerpro,0.5948408884,th,N
com.ex.jo.jogpstracking,0.8004297678,th,N
com.androidlab.gpsfix,0.5000972203,th,N
com.rosteam.gpsemulator,0.459600378,th,N
com.phongphan.apkextractor,0.5181481947,th,N
com.qbesoft.freesms,0.4132371838,th,N
com.free.truck.gps.navigation.gps.truckers,0.4508690612,th,N
org.nanoidea.pretextsms.mms,0.4342168526,th,N
us.SmartJoy.ClapPhoneFinder,0.7407938667,th,N
com.dragon.findmyplace,0.6241226899,th,N
com.find.phone.clap.lost.phone.finder,0.999988533,th,N
com.find.my.phone.clap.whistle.detect,0.9999982663,th,N
com.antitheft.protection.findstolen.lostphone,0.9998520004,th,N
rusakovd77.Family_happiness,0.9474359983,th,N
org.hola.gpslocation,0.4535380511,th,N
com.tekxperiastudios.pdfexporter,0.9908021979,th,N
th.go.doe.eService,0.4099021874,th,N
com.mobile.security.anti.theft.alarm.app,0.9997027791,th,N
com.smartapp.donottouch,0.9493131915,th,N
com.findmymobile.lostphone.phonetracker,0.9998619688,th,N
com.i45.launchdialer,0.4188679805,th,N
com.mediamushroom.copymydata,0.4959747352,th,N
com.sisongkhram.gps4farmer,0.4195788365,th,N
com.iphone11.controlpanel.controlcenter.controlcenter.trungtamdieukhien.ios13.controlcenter15,0.4153662638,th,N
com.lenovo.anyshare.cloneit,0.4220411773,th,N
tw.linfinitywater.l4l,0.4084748474,th,N
com.gre4tkarma.clap.phonefinder,0.9290100402,th,N
com.secureapps.clap.findphone,0.8437096464,th,N
us.TopFun13.ClapToFindPhone2,0.5584087966,th,N
us.FunTiming.NumberLocator,0.4706885986,th,N
com.manyera.simplecameradisable,0.7341948126,th,N
com.mayquay.camerabimat,0.4842620519,th,N
com.hemantech.twilio,0.4435956113,th,N
dev.qt.hdl.calltimer,0.4590952656,th,N
com.imac.adpomachat1,0.6016154664,th,N
boomerang.th,0.4191394387,th,N
eu.hoermann.ast.bluesecur,0.490974975,th,N
