appid,title,ml_score,sampled_language,manual_label
findphonebywhistle.whistlephonefinder,Finde mein handy pfeifen-verloren Telefon suchen,0.7089305023,de,N
mobi.drupe.app,Kontakte & Telefon - drupe,0.4810676759,de,Y
org.mobilegpstracker.client,Mobile GPS Tracker,0.9064117431,de,Y
se.erikofsweden.erikutil,Call Log Shortcut,0.455593584,de,N
whistle.whistlesounds.whistlephonefinder,Whistle : Whistle My Phone Finder,0.7823734084,de,N
whistlephonefinder.findphonebywhistle,Finde Mein Handy - Pfeifen App,0.9830321962,de,N
com.alecoair.smart,AlecoAir,0.4509319916,bn,N
com.app360eyespro,360Eyes Pro,0.6018348232,bn,Y
com.ark.software.whatsapp.wmultimessengerandstatussaver,W Dual Messenger - Clone WA Messenger,0.9753037754,bn,Y
com.bluesoft.clonappmessenger,Whats Web Clonapp for wa web,0.8461284173,bn,Y
com.blurams.ipc,blurams,0.4553040217,bn,N
com.cylan.jiafeigou.dobyrelease,Doby,0.4078889972,bn,Y
com.darkoak.android.hardwarekeyboardcheck,Hardware Keyboard check,0.4305677697,bn,N
com.droid.developer.wifi.recovery,ওয়াইফাই পাসওয়ার্ড রিকভারি,0.4594645549,bn,N
com.dropbox.android,Dropbox: Cloud Storage Space,0.6203182354,bn,Y
com.drweb.pro,Dr.Web Security Space,0.7367834136,bn,Y
com.ea5nb.ic705helper,Ic705Helper,0.4627755971,bn,N
com.ferfig.calltobluetooth,Call to Bluetooth,0.4618913841,bn,N
com.firebreak.whatsclonemessenger,WhatsClone,0.4273971019,bn,Y
com.flashlight.lite.gps.logger,Ultra GPS Logger Lite,0.785348917,bn,N
com.garena.android.authenticator,Garena Authenticator,0.500940403,bn,N
com.gawk.smsforwarder,Automatically forward SMS to your PC/phone,0.8897342599,bn,Y
com.google.android.keep,Google Keep - নোট এবং তালিকা,0.4118354935,bn,N
com.greenrocket.cleaner,Rocket Cleaner - Optimizer,0.5559753536,bn,N
com.hein.funtest,FunKeep,0.4206635782,bn,N
com.hy.hs_fly2,HS GPS V5,0.4900827005,bn,N
com.hy.lh_gps,GPS Drone,0.4683617099,bn,N
com.illusions.galaxyuniversalremotecontrol,Galaxy Universal Remote,0.8052825256,bn,N
com.koebenapps.wiretapdetection,WireTap Detection (Anti Spy),0.5110803812,bn,N
com.logmein.ignitionpro.android,LogMeIn,0.6897803398,bn,Y
com.lwcx.lw047,XiL PRO,0.6425899027,bn,N
com.mct.luke.t6dongle,j5 Display Adapter,0.4911482093,bn,N
com.mirdevs.password_cracker,Password cracker brute force,0.4041433765,bn,N
com.mlinuxgada.passwordhasher,PasswordHasher 2.0,0.4828161759,bn,N
com.monodijital.carpin,Carpin,0.9449023429,bn,Y
com.namng.readpasswifi,ওয়াইফাই পাসওয়ার্ড ভিউয়ার,0.6699411934,bn,N
com.phonetrackerofficial1,ফোন ট্র্যাকার ফ্রি অফিসিয়াল সাইট,0.995982501,bn,Y
com.safeincloud,Password Manager SafeInCloud Pro,0.4678487746,bn,N
com.saina.sportdv,AKASO GO,0.5994285972,bn,N
com.sap.saphd,SAPHD  IP Camera Monitor,0.4705678516,bn,Y
com.sony.songpal.recremote,REC Remote: Sony IC Recorder,0.5488133764,bn,N
com.systweak.duplicatecontactfixer,Duplicate Contacts Fixer and Remover,0.5711865112,bn,N
com.tilig.android,Tilig,0.4473403749,bn,N
com.ttxapps.onesyncv2,OneSync: Autosync for OneDrive,0.6503546723,bn,Y
com.widget7.wifi.key,Wifi Key Without Root,0.4173254277,bn,N
com.wifi.password.master.passwordshow.wifikey.wifisignal.wifianalyzer.recovery,ওয়াইফাই পাসওয়ার্ড মাস্টার-ওয়াইফাই পাসওয়ার্ড শো,0.5375863103,bn,N
com.x8bit.bitwarden,Bitwarden Password Manager,0.4449782643,bn,N
com.yevyev,և՛ և՛,0.4014813251,bn,N
crc.carsapp.id,Idaho 511,0.4149987001,bn,N
de.acebit.passworddepot,Password Depot for Android - Password Manager,0.7058802861,bn,N
de.android.telnet,Network Signal Info,0.5249747049,bn,N
et.song.fpv.wifi.app.air.h264,Deerc FPV,0.4410781815,bn,N
io.familytime.dashboard,FamilyTime Parental Controls & Screen Time App,0.7926068949,bn,Y
me.id.auth,ID.me Authenticator,0.5612777814,bn,N
net.sinoka.apps.base64encoderdecoder,Base64 Encoder/Decoder,0.4115715405,bn,N
wifi.key.show.master.show.all.wifi.password,ওয়াইফাই কী শো মাস্টার: সমস্ত ওয়াইফাই পাসওয়ার্ড,0.8045297937,bn,N
app.com.automobility.mycar.control,MyCar Controls,0.4946821026,ar,N
cn.samntd.dvrlinker.b1w,B1W-CARCVR,0.4706340428,ar,Y
com.amc.ui,Samsung WE VoIP,0.410485768,ar,N
com.anasun.analogspeedometer,Speedometer s54 (Speed Limit Alert System),0.7619536162,ar,N
com.ardyl.sonar,Sonar,0.4991843493,ar,N
com.ascensus.readysave529,READYSAVE529,0.4286476019,ar,N
com.best.boost.global,Booster cleaner,0.4469826895,ar,N
com.chahal.mpc.hd,321Mediaplayer,0.4014813251,ar,N
com.clean.doctor.optimize.phone.storage.performance,تنظيف الجهاز،تحرير مساحة ذاكرة,0.4010292851,ar,N
com.coordinatemaps.android,Coordinate Maps,0.6835319614,ar,N
com.cylan.jiafeigou.dobyrelease,Doby,0.4078889972,ar,Y
com.ezviz.hd,EZVIZ hd,0.4747204594,ar,Y
com.f5.edge.client_ics,F5 Access,0.4017880937,ar,N
com.figengungor.ataturkunseskayitlari,Atatürk'ün Ses Kayıtları,0.4915524712,ar,N
com.freedomsyria,خلفيات علم ثورة سورية للهواتف,0.4298330801,ar,N
com.gd.ufo.at,AT-96,0.4110880355,ar,N
com.goodbarber.crsummit,Celebrate Recovery,0.4328418839,ar,N
com.greenrocket.cleaner,Rocket Cleaner - Optimizer,0.5559753536,ar,N
com.illusions.galaxyuniversalremotecontrol,Galaxy Universal Remote,0.8258597861,ar,N
com.intigron.kepler,KEPLER,0.4014813251,ar,N
com.isolarcloud.manager,iSolarCloud,0.4974830524,ar,N
com.khawali.com,مسلسل الخوالي نصار,0.5171435833,ar,N
com.newandromo.dev777523.app890055,جميع مهرجانات سامر المدني 2021 (بدون انترنت),0.4791062524,ar,N
com.newerhorizons.vonina,Vonina,0.4012579067,ar,N
com.nourdinesalim.nouri,روائع القارئ نورالدين سليم نوري بدون نت,0.4221511226,ar,N
com.osood.almamallik.jonod,شيلات حنا جنود المملكه الشهيره بدون نت,0.4385491573,ar,N
com.parth.shah.drnetwork,Dr. Network,0.4508258793,ar,N
com.rasailbitakat.tahni2a,رسائل بطاقات تهاني لكل مناسبة,0.4976168311,ar,N
com.router.dlink,D-Link 850 ET,0.5059108805,ar,N
com.rtabus.bustime.app.RIVERSIDE,Riverside Transit BusWatch,0.5000785628,ar,N
com.saferoadsalliance.roadready,RoadReady,0.4692506074,ar,N
com.samsung.HD.wallpaper,Wallpaper for Samsung,0.424686981,ar,N
com.sdra.doe,DoE AQMS,0.4108227835,ar,N
com.sds.emm.cloud.knox.samsung,Samsung Knox Manage,0.5229767531,ar,N
com.telcel.apps.unotv,Uno TV,0.4034266526,ar,N
com.thefrenchsoftware.driverassistancesystem,Driver Assistance System (ADAS) - Dash Cam,0.6966300557,ar,N
com.thegosa.s20wallpapers,Galaxy S20 Wallpaper و S20 Ultra Themes,0.7600798017,ar,N
com.translator.frencharabic,مترجم فرنسي عربي مع وضع غير متصل بالشبكة,0.5304815642,ar,N
com.vuplus.android,Vu+ PlayerHD for Android,0.4802291841,ar,N
com.wave.android.weather,WAVE 3 Louisville Weather,0.4113097427,ar,N
com.zosiview,ZOSI VIEW,0.6907609715,ar,Y
dev.rahwrahal.shayla.audio,شيلة راح ورحل مشاري بن نافل بدون نت,0.4062367583,ar,N
gov.dot.fra.RailCrossing,Rail Crossing Locator,0.5208532301,ar,N
infomagicien.myapplication,ازالة التطبيقات من جذورها: حذف,0.4814167994,ar,N
net.apexuav.gddrone.df145,voyage1003,0.44079702,ar,N
org.freepoc.wearinstaller,Wear Installer,0.4526545631,ar,N
org.globalcommunities.syriacomplaints,شكاوي الكروت والتسجيل في مخيمات اطمة,0.4881693264,ar,N
samsung.galaxy.a7.launcher.galaxya7.theme.free,Launcher Theme for Galaxy A7,0.4781101564,ar,N
solutions.trilobite.ausgeology,Australian Geology Travel Maps,0.7520061736,ar,N
theme.samsung.m20.m30,"M20 theme, Galaxy M30 launcher",0.4387444751,ar,N
