appID,title,manual_label,capabilities
kobe.phone.clone,Mobile phone transfer exchange,N,
com.nsgscraft.newactiongames.apps,shooting game,N,
com.nswhale.shark.fps.sniper.shooter.hunter.game,best games,N,
com.rtino.convert,"Video Editor App, Best Video Maker",N,
godlinestudios.braintraining.huawei,The Best Brain Training,N,
com.sbitsoft.bestpuzzles,The best jigsaw puzzle,N,
com.hyygame.bestgameshub.huawei,Best Games Hub,N,
com.nAwfdaansssdStyrsosfadmo.dev1001492.app1290546,Translation,N,
com.xio.offline.maps,GPS offline Maps,N,
com.atlogis.sovietmaps.free,Soviet military map,N,
com.jb.gokeyboard.theme.twdigitalfreekeyboard,Digital keyboard,N,
com.american.keyboardthemes.lovekeyboard,Love keyboard,N,
com.jb.gokeyboard.theme.tmekeyboardred,Keyboard red,N,
com.papoworld.apps.papotownpopstar,Bubble Town Superstar,N,
com.fragileheart.gpsspeedometer,"GPS Speedometer, Distance Meter",N,
loseweightapp.loseweightappforwomen.womenworkoutathome,Women&#39;s weight loss fitness app,N,
com.zhuomai.wirelesshouse,WiFi Butler,N,
com.skabi.whatsappchat.background.wallpapers.app,WhatsApp Messenger Background Wallpapers,N,
com.whatstappstatusdownloader.saver.app,GB WhatsApp V8 Messenger,N,
com.coolgamapp.solitaire4u.huawei,Solitaire free,N,
find.my.phone.clapping.huawei,Find my phone: clap your hands,N,
com.cocosgame.fasttrack.huawei,Fast Track,N,
com.berniiiiiiii.crosswordredabaid,Crossword Pro,N,
com.cardapp.hendersonland.wellborn,Weibang,N,
com.Shooter.ModernWarships.huawei,Modern battleship: online naval battle,N,
com.xmxi.carracing.huawei,Car Racing：King Of Speed,N,
com.welltory.client.android,Welltory,N,
com.wifikilllfreeapptesteswifiapp,wireless online,N,
com.gssh.cat.simulator.kitten.adventure,Cat Simulator: Kitty Adventure 2021,N,
com.usaistavpn.vpn.proxy.vpn,VPN United States,N,
com.theswitchbot.switchbot,SwitchBot,N,
batterylife.fastbatterylifecharging,Battery booster power saver-fast charging and cleaning,N,
name.antonsmirnov.android.arduinodroid2,ArduinoDroid - Arduino/ESP8266/ESP32 IDE,N,
com.reuselab.royalvpn,Royal VPN-high speed VPN proxy and hidden IP-free secure VPN,N,
com.cth.deviceinfo.huawei,Device Information-CPU ZX,N,
com.kuaiyin.llq.browser,Quick Sound Browser,N,
com.newringtones.free.ringtone.jazzringtones,Japanese ringtones,N,
com.xgzz.draw.pro,Drawing master,N,
com.cth.bp.manager.huawei,Blood pressure,N,
io.freeapps.drinkwater.reminder,Drinking water reminder-drinking water tracker and monitor-hydration tracker,N,
com.lancens.wxdoorbell,Dingding Smart,N,
com.taptech.doufu,Tofu reading,N,
com.huasheng.stock,Huashengtong,N,
com.coolgamapp.blockpuzzlermaster.huawei,Block Puzzle,N,
com.parkaround.crm,ParkAdoro - Parking Software,N,
cleaner.huawei.booster.ram,Cleaner Booster - software Updater,N,
me.bluemail.mail,Blue Mail - email app,N,
za.co.fnb.connect.itt,FNB Banking App,N,
com.xdzj.pixelairplane.huawei,Free Shooting,N,
com.crossfield.mahjong.huawei,Mahjong Free,N,
com.fun.prime.solutions.tvremote,Remote Controller,N,
com.play.rogt.huawei,RO Ragnarok: The Birth of a New Generation,N,
com.xwkj.captainsea,The old captain going to sea,N,
com.peargame.hiddenobjectgames,"Princess Games-Girls Dress Up, Makeup, and Hair Salon Games",N,
com.freefindhiddenclue.photolies,Hidden Clue,N,
com.nsgscounter.terrorist.swat.shoot,shooting game,N,
com.jamitools.vavy.myapplication,Hidden Android settings & Hide info,N,
com.CasualPuzzleFunGames.Halloween.HiddenObject,Halloween Hidden Objects Hunted Free Games,N,
com.newbabyfungames.Christmas.HiddenObject,Hidden Objects Christmas Santa Puzzle Games,N,
video.bianji.xiaoyun,Video editing software,N,
com.it744.brainchallenge,cool math games run,N,
com.it744.game,jigsaw puzzle games,N,
com.chinesechess.xiangqi.battle.huawei,Chinese chess,N,
com.weplaystudio.tricky.bike.race,Superhero Tricky Bike Racing,N,
com.sinyee.babybus.engineering,Wonderful construction vehicle,N,
stickerswhatsapp.apfhv,Stickers WhatsApp,N,
com.bet365.onlinestavki,bet365 - mobile 365,N,
com.kupol.ColorShooter.huawei,Slide Wheel Car Race,N,
com.car.parking.simulator.game,Racing Games : Modern Car Parking Simulator 2020,N,
com.shotzoom.golfshot2,Golfshot: Golf GPS & Statistics,N,
com.nsssnaturalmotion.customstreetracer2,Simulation,N,
com.nsgsbettergames.real.drivingschool,Kids Games,N,
com.specialgame.minicars.huawei,Mini Cars,N,
com.nssfpssniper3d.shootinggames,Kids Games,N,
com.datagames.island.survivor.huawei,Hunting Games 2021 : Wild Deer Hunting,N,
com.igame.njxyy.ssw.huawei,Dog Craft Simulator,N,
com.nn.accelerator,nos,N,
com.noahstudio.tomwallpaper,Tom Wallpaper,N,
com.talkingtom.jmodevss,Talking tom gold run : wallpapers Talking tom,N,
com.goldrunwall.jmodevss,Talking tom gold run wallpapers HD,N,
com.testa.crimebot,CrimeBot-Criminal Reasoning and Solving Cases Game,N,
com.teenagefashion.richcollege.huawei,Rich couple dress up game,N,
com.ysp.baipuwang.meiye,Yunshangpu Beauty Salon Member Management System,N,
com.cp.block,Brick puzzle,N,
com.phonenumber1.phonenumber2.phonenumber3,Mobile Number Locator : Phone Caller Locator,N,
com.lvonasek.arcore3dscanner,3D Live Scanner,N,
com.whatsappmessangerstatus.downloadwhatsappmemes,WhatsApp Messenger Status & Funny Memes Stickers for WhatsApp,N,
com.babygames.babyphone,Baby phone,N,
com.rootchecker,Android Root Checker,N,
com.newtech.ideamapping,Idea Mapping,N,
fly.coloraxy.art.paint.pixel.huawei,Coloraxy,N,
com.darkcell.huawei,Dark Cell,N,
app.lifetech.calculator,Scientific Calculator-Calculator,N,
amgstudio.bmicalculator,BMI Calculator -Easy & Simple,N,
amgstudio.agecalculator,Age Calculator -Simple & Easy,N,
com.popit.PopItFidgetToys,Pop it fidget toys - Simple dimple popit,N,
com.angkorworld.memo,Simple Notes,N,
com.chinaihs.btingEnglish,Everyday must listen to English,N,
cn.hktool.android.action.huawei,Hong Kong Toolbar,N,
com.playrix.manormatters.huawei,&quot;In Search of the Strange House&quot;,N,
com.igame.nldbp.huawei,Brain power competition,N,
com.fyf.ysjdczdr.huawei,Lord of the Other World,N,
com.igame.njhl.satf.huawei,Stickman anti-terrorist masterpiece,N,
com.newringtones.free.ringtone.freemp3ringtones,Free MP3 ringtones,N,
com.pinterols.antivirus2020,Antivirus software 2020,N,
com.binibambini.mini123.huawei,123 drawing games for children,N,
com.tsls.bbbwsjcqll.huawei,Dad hid my phone,N,
com.codashop,Codashop: Top Up Games & Apps,N,
com.igfollower.insights,Follower Tracker,N,
com.myapps.plantsgrowth,Plant Care Tracker - Plant Growth Tracker,N,
com.orangestudio.calendar,Orange Perpetual Calendar,N,
com.kupol.Impossible13c.huawei,Go Fishing,N,
macao.taxi.passager,Macau Call Taxi,N,
com.watchit.vod,WATCH iT!,N,
com.livestreetview.earthmap.gpsworld.huawei,Street View and GPS Maps,N,
com.xdzj.bridgerun.huawei,Sky Walking Master,N,
com.kupol.colorbynumber.huawei,Color By Number,N,
com.dropgame.mergenumbers.huawei,Drop Number Merge,N,
com.nssssformula.car.mega.ramp.racing.game,Racing game,N,
com.tbo.kidscorner,Kids Corner : Free Learning App For Kids,N,
com.lwi.android.flapps,Floating Apps Free (multitasking),N,
com.mcentric.mcclient.MyMadrid,Real Madrid App,N,
br.com.rodrigokolb.realguitar,Real Guitar,N,
com.nssgames.commando.missions.combat.fury,Gun,N,
com.sinyee.babybus.born,Where did baby come from,N,
com.bigapps.sekilliyaz,Cool Stylish Text Converter: Fonts for Instagram,N,
com.quantum.phoneswitch,Smart Switch - Transfer your Data to a New Phone,N,
pedometer.steptracker.calorieburner.stepcounter,Pedometer,N,
absworkout.bellyfatworkout.waistworkout.abdominalworkout,Abdominal exercise,N,
com.wikiloc.wikilocandroid,Wikiloc Outdoor Navigation GPS,N,
com.ttxapps.dropsync.pro,Dropsync PRO Key,N,
com.igame.bjmf.sur.huawei,Stickman Escape,N,
com.zodraartsgames.blocksbuildcraft.huawei,Craft The Universe 3D,N,
com.fitzeee.fitzeeerunredabaidreda,GPS running tracker,N,
com.nsssplash.kingfighter.streetfighting.hn,Kung Fu Fight,N,
com.nsgf.rampcar.racing.stunts.extreme.HUAWEI,Champion,N,
com.imate.games.black.hole.games.free.arcade.games.best.offline.games,Black Hole Game 2021: Free Puzzle Game-Top Free Games Offline,N,
com.Fisherman.Greekwpa,GWPA Finder,N,
com.rastargames.maplestory.huawei,Maple Valley R: A new definition of classic,N,
com.money.on,Dongwang Money18,N,
com.ravivo.camera.selfie,Selfie camera,N,
photo.filter.selfie.beauty.camera,Selfie Camera & Beauty Camera,N,
com.hwapps.videodownloaderforfacebook.fbvideodownloader.videosaverforfacebook,FB Downloader - Facebook Video Downloader,N,
de.komoot.android,Komoot — Cycling & Hiking Maps,N,
com.creativeworkline.swardu.huawei,swardu,N,
com.adib.mobile,ADIB Mobile Banking App,N,
com.MovieRokkr.pro,rokkr Pro,N,
com.igame.njhl.mts.huawei,Modern train simulator,N,
vitalypanov.personalaccounting.free,"Money Manager-Expense Tracker, Personal Finance",N,
com.dongfanghn.com,Only Marriage-Finding an Object,N,
com.mm.tutu,Love dating in the same city,N,
com.yuetun.jianduixiang,Pick up objects,N,
com.gzjf.android,Love renting,N,
com.wealove.chat,Only love making friends,N,
com.lzw.liangqing,Two emotions,N,
im.yixin,Credulity,N,
com.sec.android.easyMover,S replacement assistant,N,
com.chinasofti.rcs,Fetion,N,
com.ifreetalk.ftalk,Pie,N,
com.tencent.gallerymanager,Album Manager,N,
com.lenovo.leos.cloud.sync,Lenovo Leyun,N,
com.autohome.mycar,Car Home Owner&#39;s Edition,N,
com.kunekt.healthy,Avi Assistant,N,
com.bynes.xforce.venom,XFORCE,N,
com.baidu.netdisk,Baidu SkyDrive,N,
com.hchina.android.app.backup,Phone backup and restore,N,
com.qq.qcloud,Tencent Weiyun,N,
com.ifeng.news2,Phoenix News,N,
com.chaozh.iReader.dj,Free novels,N,
com.mianfeizs.book,Free book chase,N,
com.mianfeia.book,Love to read free novels,N,
com.ddsy.songyao,Dingdong Quick Medicine,N,
cc.kdqbxs.reader,Free full novel bookstore,N,
com.zsyj.aipaper,Album production,N,
com.yokong.reader,Youkong,N,
com.luochen.reader,Falling dust literature,N,
com.harman.ble.jbllink,JBL Portable,N,
com.byd.mybluetoothkey,Bluetooth key,N,
com.i4season.aicloud,AiCloud,N,
com.fiveidea.chiease,Han Yi,N,
com.xunlei.downloadprovider,Thunder,N,
com.duowan.mobile,YY,N,
com.fanli.android.apps,Rebate,N,
com.qidian.QDReader,Start reading,N,
com.cctv.cctv5ultimate,CCTV Sports,N,
cn.ishansong,Flash delivery,N,
com.gf.client,GF Easy Gold Rush,N,
com.yangle.xiaoyuzhou,Fish Ear Live,N,
com.netease.h48,Shendu Night Travel Record,N,
com.rapidservice.amz,Tracker M,N,
cn.com.adsmart.smartbbq_,BBQ Tracker,N,
com.niuyan.app,Bull&#39;s Eye Quotes,N,
com.vee.seres,Wall Street Trader,N,
cn.nineton.starget,Small target punch,N,
cn.gamedog.rhythmmasterassist,Rhythm Master Assistant,N,
com.smart_invest.marathonappforandroid,Malamala,N,
com.senlwuhui.game,Forest ball,N,
com.wochacha,Let me check,N,
com.zhaopin.social,Zhaopin Recruitment,N,
com.net.zdsoft.netstudy.netstudy_v5_mobile_app,After-school network,N,
com.dada.mobile.shop.android,Dada Express,N,
com.galaxy.stock,China Galaxy Securities,N,
com.yto.client.activity,YTO Express,N,
com.zhubajie.client,Zhu Bajie,N,
com.martian.RoomEscape19.baidu,Escape Room 19 Bizarre Missing,N,
com.niksoftware.snapseed,Snapseed,N,
com.sktq.weather,Live weather forecast,N,
com.sec.android.app.sbrowser,Samsung browser,N,
com.ygkj.chelaile.standard,The car is coming,N,
yiqi.bazi,Fortune telling,N,
cn.bluecrane.calendar,Perpetual calendar,N,
com.gaoren.shouxiang,Master palmistry,N,
com.app.pinealgland.xinlizixun,Psychological Counseling Online,N,
com.kp5000.Main,Reliable e-home,N,
com.huizheng.tcjyjy,Find a wife,N,
tv.acfundanmaku.video,AcFun,N,
com.xf1jr.www.lpzzseller,Wife is the main business,N,
com.hupu.games,Hupu,N,
com.iyougao.hospital,My town hospital,N,
com.jys.jxb5.zs9h,Call away,N,
com.jsy.kchat,KongMessenger,N,
com.sengled.haloeagle,Light Eagle Wisdom,N,
com.maersk.mcctransport,Asia,N,
com.maersk.sealand,Americas,N,
com.maersk.trackandtrace.maerskline,Maersk Shipment,N,
com.maersk.safmarine,Safmarine,N,
com.maersk.seagoline,Europe,N,
com.doudoubird.compass,Peas Compass,N,
com.homelink.android,Chain home,N,
com.ltt.compass,Toto Compass,N,
cn.canva.editor,Canva drawable,N,
com.eastmoney.android.berlin,Oriental Fortune Stock,N,
com.gaotu100.superclass,Gaotu Classroom,N,
cn.wps.moffice_eng,WPS Office,N,
com.sina.mail.free,Sina-mail,N,
cn.com.htjc.pay,Power e treasure,N,
com.doumi.jianzhi,Doumi-recruitment for job,N,
com.karma.app,Click,N,
com.netease.buff,NetEase BUFF,N,
com.huizheng.fjxaxa,Find love nearby,N,
com.tm.newhy,Love Momo,N,
com.iyougao.police,Detective Wang Wang Secret Service,N,
com.yiban1314.yiban,A companion,N,
com.suirui.zhumu,Eye-catching,N,
com.cqmc.client,Chongqing Mobile,N,
com.cctir.huinongbao,Huinong,N,
com.ali.money.shield,Qian Dun,N,
com.nd.pptshell,101 Education PPT,N,
com.saj.econtrol,Smart Share Control,N,
com.remotect.bxa,Air conditioner remote control wizard,N,
com.netease.mc.baidu,my world,N,
com.moxiu.launcher,Magic Show Desktop,N,
com.babywhere.learnabc.nature,Children learn english games,N,
cc.flyblue.hospital,Children&#39;s baby hospital,N,
com.ichano.athome.camera,Housekeeping,N,
com.eg.android.AlipayGphone,Alipay,N,
com.codoon.gps,Gudong,N,
com.duowan.groundhog.mctools,Play more in Minecraft Box,N,
com.liveyap.timehut,Time Cottage,N,
com.youwo.dot.chat,Doudou,N,
com.kuaishou.nebula,Kuaishou (extreme speed version),N,
com.xunmeng.pinduoduo,Pinduoduo,N,
com.alicall.androidzb,Alibaba free internet call,N,
com.yiqizuoye.jzt,Learn together,N,
com.xiaobanlong.main,Little Dragon-Children&#39;s Enlightenment,N,
com.jinxin.namibox,Nanobox,N,
com.yuantiku.tutor,Ape Guidance,N,
com.qiyi.video.child,Iqiyiqibabu,N,
com.sinyee.babybus.chants,Baby bus nursery rhymes,N,
com.sinyee.babybus.talk2kiki,Baby Bus Wonderful House,N,
com.duwo.reading,Picture Book with Fish,N,
com.iyd.reader.ReadingJoy,Love to read,N,
com.zhihu.android,Know almost,N,
com.microsoft.office.word,Microsoft Word,N,
com.sxhsh,Hui Sanqin,N,
com.mojing.android,Magic crystal,N,
com.qnap.qfile,Qfile,N,
com.microsoft.ipviewer,AIP Viewer,N,
com.safebq.medical,Overseas Medical Database,N,
com.ishowedu.peiyin,English dubbing,N,
com.slkj.paotui.worker,UU running errands for men,N,
com.pengda.mobile.hhjz,Nagging bookkeeping,N,
com.cx.huanji,Switch Wizard,N,
com.xiaoenai.app,Little affection,N,
com.szqd.dialer,Finger dial,N,
com.skycall.oem,SKY Internet phone,N,
com.uccc.jingle,Nail clang,N,
com.cmcc.numberportable,Hedo,N,
com.dieqms.numscan,Number scan,N,
com.touchez.mossp.courierhelper,Courier assistant,N,
com.wuba,58 City,N,
com.iflytek.cmcc,Migu Lingxi,N,
com.rsaif.zwtcontacts,Government Affairs,N,
com.aihuishou.aiclean,Love to clear,N,
com.hisense.ms.fly2tv,Hisense TV WeChat Assistant,N,
com.xgimi.zhushou,No screen assistant,N,
com.TV.control,Super TV remote,N,
org.yy.cast,Screencast every day,N,
com.tekoia.sure.activities,Sure,N,
com.duoduo.child.story,A lot of nursery rhymes,N,
bubei.tingshu,Lazy listening,N,
com.mampod.ergedd,Nursery rhymes,N,
com.ubestkid.jigsawpuzzle.a,Bei Le Tiger Jigsaw,N,
com.tencent.qqlivekid,Little Penguin Paradise,N,
com.hyww.wisdomtree,wisdom Tree,N,
com.buykee.princessmakeup,Beauty experience,N,
com.lechuang.lqsq,Get coupons to save money,N,
com.orange.perfact.cakes,Perfect cake,N,
com.example.wegoal,Hard work,N,
com.woow.talk,WowApp,N,
com.ireadercity,Free fiction,N,
cn.lehuo520.paijianbao,Courier Help Courier SMS Assistant,N,
com.small.flash.yixun_android,Yixunbang,N,
com.denglin.moji,Ink-diary and notes,N,
com.jizhi.jlongg,Ji Gongjia,N,
com.luyun.pinkdiary,Fan Meng Diary,N,
com.sinyee.babybus.wobunanguo,Comfort little baby,N,
com.example.a14409.countdownday,Countdown,N,
com.tencent.karaoke,National K Song,N,
com.chaozh.iReaderFree,Palm reading,N,
com.sup.android.superb,Pippi Shrimp,N,
cn.cntv,CCTV audio and video,N,
com.javamestudio.android.umeeting.activity,You listen to the conference call,N,
com.sinyee.babybus.kindergarten,Baby Happy Classroom,N,
air.com.gongfubb.wksz,Wukong Literacy,N,
com.zoho.mail,Zoho Mail,N,
com.synology.dsmail.china,MailPlus,N,
com.microsoft.office.excel,Microsoft Excel,N,
com.asiainfo.android,Wo mailbox,N,
com.fantasy.gpsmapcamera,gps,M,
com.app.hider.master.pro,App Hider- Hide Apps Hide Photos Multiple Accounts,M,
com.jovetech.CloudSee.temp,Cloud Vision,M,
com.anhuitong.manage,Love students-help children prevent addiction and internet addiction,M,
com.babycare.child,Dawn to accompany the children,M,
com.lumaticsoft.watchdroidphone,Smart Watch-Watch Droid Phone,M,
com.xinan.motorgps,Capricorn GPS,M,
com.yunchuan.childrenlock,Child lock,M,
com.imibean.client,Locate phone,M,
com.pro.backups,Phone backup,M,
com.ltyd,Shadow Motion Remote Control,M,
cn.ji_cloud.ycdn,Remote computer,M,
com.pw.pccontrol,Computer control,M,
luo.gpstracker,GPS tracker,M,
com.cn21.ecloud,Tianyi Cloud Disk,M,
